Longitude,Latitude,Depth,Magnitude,Mag. Type,Year,Month,Day,Time
116.5993,-8.3366,16,6.3,mww,2018,8,19,4:10:22
116.601,-8.4774,10,4.3,mb,2018,8,19,4:45:33
116.7609,-8.3504,3.85,4.3,mb,2018,8,19,9:30:30
116.7767,-8.3454,10,4.7,mb,2018,8,19,9:50:10
116.6518,-8.2623,19.06,4.7,mb,2018,8,19,10:42:17
116.6272,-8.319,21,6.9,mww,2018,8,19,14:56:27
116.5942,-8.2842,10,5.6,mb,2018,8,19,15:04:02
116.4207,-8.1289,10,4.8,mb,2018,8,19,15:15:09
116.5565,-8.3511,10,5.8,mb,2018,8,19,15:16:35
116.5568,-8.391,10,5.5,mb,2018,8,19,15:28:58
116.9021,-8.3704,10,4.1,mb,2018,8,19,15:39:50
116.8288,-8.3371,10,4.2,mb,2018,8,19,15:45:54
116.658,-8.2566,10,4.9,mb,2018,8,19,15:46:00
116.8124,-8.3437,5.62,4.7,mb,2018,8,19,15:47:24
116.8652,-8.4504,10,4.4,mb,2018,8,19,15:51:39
116.8678,-8.4549,18.6,4,mb,2018,8,19,15:58:28
116.7577,-8.1908,14.16,4.1,mb,2018,8,19,16:10:03
116.8992,-8.4213,7.58,4.4,mb,2018,8,19,16:18:51
116.8263,-8.415,10,5,mb,2018,8,19,16:21:07
116.6962,-8.281,10,4.5,mb,2018,8,19,16:23:57
116.8473,-8.377,10,5.3,mb,2018,8,19,16:37:37
116.6914,-8.3295,10,4.6,mb,2018,8,19,17:28:39
116.658,-8.27,10,4.7,mb,2018,8,19,18:18:35
116.8883,-8.3828,10,5.2,mb,2018,8,19,18:23:23
116.8883,-8.3545,10,4.1,mb,2018,8,19,20:39:39
116.4799,-8.2391,10,4.4,mb,2018,8,19,20:56:11
116.945,-8.446,10,4.8,mb,2018,8,19,21:21:50
116.5462,-8.3391,10,4.7,mb,2018,8,19,21:44:52
116.6773,-8.2059,10,4.5,mb,2018,8,19,21:49:55
116.6443,-8.3232,10,5.1,mb,2018,8,19,21:50:10
116.8743,-8.4087,10,4.5,mb,2018,8,19,22:55:05
116.5361,-8.1988,10,4.6,mb,2018,8,19,23:29:55
116.6994,-8.3006,6.18,5.2,mb,2018,8,20,1:30:31
116.7945,-8.2983,10,4.1,mb,2018,8,20,3:40:20
116.8325,-8.2933,10,4.2,mb,2018,8,20,3:56:37
116.8903,-8.4038,10,4.5,mb,2018,8,20,5:07:45
116.9085,-8.4649,10,4.3,mb,2018,8,20,6:26:04
116.7471,-8.3674,10,4.3,mb,2018,8,20,6:29:43
116.3728,-8.2421,10,4.9,mb,2018,8,20,10:31:32
116.8624,-8.3923,16.48,4.4,mb,2018,8,20,11:38:47
116.9799,-8.2966,10,4,mb,2018,8,20,13:17:19
116.8353,-8.4278,9.61,4.5,mb,2018,8,20,13:25:14
116.8824,-8.3961,10,4.1,mb,2018,8,20,15:15:58
116.4407,-8.2622,10,4.4,mb,2018,8,20,21:53:52
116.4628,-8.2426,10,4.4,mb,2018,8,20,21:55:26
116.4748,-8.1382,10,4.2,mb,2018,8,20,22:28:35
116.952,-8.543,10,5.2,mb,2018,8,21,1:09:25
116.5957,-9.109,10,4.4,mb,2018,8,21,4:08:05
116.7071,-8.301,10,4.5,mb,2018,8,21,16:04:10
116.8822,-8.3406,10,4.4,mb,2018,8,22,2:36:32
116.8103,-8.1633,10,4.9,mb,2018,8,22,14:50:22
116.8335,-8.2243,10,4.3,mb,2018,8,22,16:05:36
114.8224,-9.0829,70.95,5.1,mb,2018,8,22,22:48:42
116.0527,-8.3321,10,4.2,mb,2018,8,23,18:08:35
116.7299,-8.3635,22.95,4.4,mb,2018,8,24,7:23:21
116.8739,-8.3458,10,4.1,mb,2018,8,24,12:47:02
116.5751,-8.3006,10,4.4,mb,2018,8,25,16:27:13
116.9263,-8.422,11.58,5.5,mww,2018,8,25,18:33:15
116.9882,-8.3893,10,4.6,mb,2018,8,25,18:40:08
116.9485,-8.4768,10,4.9,mb,2018,8,26,3:54:03
116.8577,-8.2546,27.83,4.2,mb,2018,8,29,22:03:03
115.9747,-8.3596,10,4.4,mb,2018,8,29,23:10:31
115.872,-9.0292,62.48,4.1,mb,2018,8,31,2:21:54
116.067,-8.4258,10,4.8,mb,2018,8,31,2:37:13
116.4089,-8.1302,16.06,5.3,mww,2018,9,2,0:15:46
116.7778,-8.7098,10,4.1,mb,2018,9,4,2:45:56
116.3477,-8.2884,10,4.3,mb,2018,9,4,4:07:37
116.8898,-8.4286,10,4.4,mb,2018,9,4,11:24:56
116.9885,-8.2805,10,4.3,mb,2018,9,5,19:56:39
116.9679,-8.3429,10,5,mb,2018,9,6,6:43:09
116.6363,-8.3774,26.4,5,mb,2018,9,7,17:14:38
116.7244,-8.3025,5.71,4.1,mb,2018,9,7,17:26:01
116.8133,-8.2619,10,4.5,mb,2018,9,8,14:29:58
116.571,-8.2532,10,4.5,mb,2018,9,9,4:53:35
116.5828,-8.1224,10,5,mb,2018,9,10,3:50:15
116.5351,-8.1685,14.01,4.7,mb,2018,9,10,8:49:15
116.5118,-8.1902,10,5,mww,2018,9,10,20:22:24
116.443,-8.1667,10,4.4,mb,2018,9,14,4:57:07
116.5078,-8.2517,10,4.4,mb,2018,9,14,20:55:04
116.2794,-8.2649,10,4.7,mb,2018,9,18,7:27:16
116.0396,-8.4363,10,4.3,mb,2018,9,18,18:45:05
116.7731,-8.3132,10,4.1,mb,2018,9,22,17:43:22
116.1718,-11.4229,10,4.2,mb,2018,9,23,2:45:31
116.7305,-8.3329,10,4.2,mb,2018,9,23,23:30:21
116.8232,-8.361,10,5.1,mww,2018,10,7,17:57:21
116.7787,-8.142,10,4.5,mb,2018,10,10,2:16:00
114.4553,-7.4525,9,6,mww,2018,10,10,18:44:55
117.3186,-11.5324,10,4.1,mb,2018,10,12,15:27:21
117.8664,-11.5645,35.84,4.1,mb,2018,10,16,19:01:20
116.1746,-8.2368,10,4.6,mb,2018,10,18,1:12:58
116.953,-10.4668,10,4.4,mb,2018,10,23,21:35:14
116.7428,-8.3362,10,4.4,mb,2018,10,23,21:52:57
116.8856,-10.4691,10,4.4,mb,2018,10,23,23:16:31
115.9416,-9.0242,76.72,4.5,mb,2018,10,27,9:06:30
116.3751,-8.2552,10,4.1,mb,2018,10,27,9:30:36
117.2784,-9.1501,80.8,4.3,mb,2018,10,31,18:22:56
116.8932,-8.3155,10,4.3,mb,2018,11,1,1:28:33
116.4711,-8.4141,10,4.5,mb,2018,11,6,1:00:13
116.9179,-8.4864,10,4.3,mb,2018,11,6,6:49:57
116.7936,-8.0784,10,4.8,mb,2018,11,7,18:36:11
115.4621,-9.0392,68.09,5,mb,2018,11,14,17:23:31
116.266,-8.5675,10,3.7,mb,2018,11,17,5:41:13
116.0135,-8.3948,12,5.5,mww,2018,12,6,1:02:46
117.7632,-9.0262,110.96,4.8,mb,2018,12,10,9:53:57
116.6259,-8.2773,10,4.4,mb,2018,12,11,1:17:43
116.7887,-8.3086,10,5.1,mww,2018,12,21,10:43:55
116.1272,-8.474,10,3.8,mb,2018,12,22,23:59:49
116.7449,-8.3328,23.16,4.7,mb,2018,12,26,12:22:23
